id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1370046720826994689,1370046720826994689,"2021-03-11 17:19:27 Paris, Madrid",2021-03-11,17:19:27,+0100,1360552203178496002,tmkcontactlens,JethaLOL,,"I am a Non #Marathi #Mumbai-kar #Maharashtrian . #Bombay is not only my #birth land but #mother land. My first sight,smell,touch since my #birthday . #mumbaicity Meri Jaan.",en,[],[],[],0,1,1,"['marathi', 'mumbai', 'maharashtrian', 'bombay', 'birth', 'mother', 'birthday', 'mumbaicity']",[],https://twitter.com/TMKContactLens/status/1370046720826994689,False,,0,,,,,,,,[],,,,
1370037799928307714,1370037799928307714,"2021-03-11 16:44:00 Paris, Madrid",2021-03-11,16:44:00,+0100,53003701,sillymickel,Mickel Adzema,,Everything you “know” about religion you learned in the womb.   https://t.co/YVxhFUCXcb #psychology #birth #perinatal #activism #FBR #eco #resist #prenatal #heroism #sacrifice #primal #tao #Earth #psych #devo #climate #Gaia #Rainbow #devolution #deMause #Campbell #war #therapy,en,[],['https://sillymickel.blogspot.com/2019/08/1st-half-wdc-parts-one-to-three_86.html'],[],0,2,2,"['psychology', 'birth', 'perinatal', 'activism', 'fbr', 'eco', 'resist', 'prenatal', 'heroism', 'sacrifice', 'primal', 'tao', 'earth', 'psych', 'devo', 'climate', 'gaia', 'rainbow', 'devolution', 'demause', 'campbell', 'war', 'therapy']",[],https://twitter.com/sillymickel/status/1370037799928307714,False,,0,,,,,,,,[],,,,
1370031061648953347,1370031061648953347,"2021-03-11 16:17:13 Paris, Madrid",2021-03-11,16:17:13,+0100,828542610197213184,dandwategaurav,gaurav dandwate,,ऐसा लगता है कि देश में डेमोक्रेसी ख़तम करने के लिए मोदी जी ने जन्म लिया है #democracy #Indian #Modi #modiaginstdemocracy #ModiGlobalDisaster #birth,hi,[],[],[],0,0,0,"['democracy', 'indian', 'modi', 'modiaginstdemocracy', 'modiglobaldisaster', 'birth']",[],https://twitter.com/DandwateGaurav/status/1370031061648953347,False,,0,,,,,,,,[],,,,
1370030398223228930,1370030398223228930,"2021-03-11 16:14:35 Paris, Madrid",2021-03-11,16:14:35,+0100,1149656757104283655,makerswomenin,MAKERS India,,"Admitting that she has never been a #beauty junkie, Patni says that it was only after the #birth of her two #children a few years ago that she started focusing on mindful #consumption, whether it was in her #food habits, clothing, and everything else.   https://t.co/Bqk6cTGVdZ  https://t.co/0HFjYFAAN1",en,[],['https://in.makers.yahoo.com/beauty-brain-kiro-vasundhara-patni-130453034.html?ncid=twitter_twitterinm_cpjbaxqm33m'],['https://pbs.twimg.com/media/EwNTVqZUYAcCMCh.png'],0,0,0,"['beauty', 'birth', 'children', 'consumption', 'food']",[],https://twitter.com/MakersWomenIN/status/1370030398223228930,False,,1,https://pbs.twimg.com/media/EwNTVqZUYAcCMCh.png,,,,,,,[],,,,
1370020245751037956,1370020245751037956,"2021-03-11 15:34:14 Paris, Madrid",2021-03-11,15:34:14,+0100,3050087061,thecurlylawyer,Diane Rostron,,"Hannah suffered a treatable infection during her #birth. Medical staff failed to act in a timely manner and the infection ultimately led to permanent brain damage. We secured #compensation for Hannah to ensure her needs are met now, and in the future.   https://t.co/XAJiVjMyji",en,[],['https://youtu.be/rRzR8Xf-1y4'],[],0,0,1,"['birth', 'compensation']",[],https://twitter.com/thecurlylawyer/status/1370020245751037956,False,,0,,,,,,,,[],,,,
1370017164019793920,1370017164019793920,"2021-03-11 15:22:00 Paris, Madrid",2021-03-11,15:22:00,+0100,53003701,sillymickel,Mickel Adzema,,The template for all you believe was written in the womb.   https://t.co/P27iJs933n #psychology #birth #perinatal #activism #FBR #eco #resist #prenatal #heroism #sacrifice #primal #Earth #psych #devo #climate #Gaia #Rainbow #devolution #deMause #Campbell #war #therapy #pollution,en,[],['https://mladzema.wordpress.com/2019/08/02/wdc/'],[],0,1,1,"['psychology', 'birth', 'perinatal', 'activism', 'fbr', 'eco', 'resist', 'prenatal', 'heroism', 'sacrifice', 'primal', 'earth', 'psych', 'devo', 'climate', 'gaia', 'rainbow', 'devolution', 'demause', 'campbell', 'war', 'therapy', 'pollution']",[],https://twitter.com/sillymickel/status/1370017164019793920,False,,0,,,,,,,,[],,,,
1370008458024673284,1370008458024673284,"2021-03-11 14:47:24 Paris, Madrid",2021-03-11,14:47:24,+0100,1189236150155862016,getpregnantabc,How to get pregnant,,"We have a secret in our culture, and it's not that #birth is painful. It's that women are strong.",en,[],[],[],0,0,1,['birth'],[],https://twitter.com/GetPregnantABC/status/1370008458024673284,False,,0,,,,,,,,[],,,,
1370006234133274631,1370006234133274631,"2021-03-11 14:38:34 Paris, Madrid",2021-03-11,14:38:34,+0100,1369521910338318348,rikokyoto0203,リコ@kyoto,,やばい。 楽しすぎて苦しくて 死にそうになった。 配信なのに？ 意味不明だよね。 『マスミサイル』がそうさせたんだよ。 アホみたいにカッコいいのが悪い！！ 良い意味で！！  #BIRTH,ja,[],[],[],0,1,14,['birth'],[],https://twitter.com/rikokyoto0203/status/1370006234133274631,False,,0,,,,,,,,[],,,,
1369996558264004609,1369996558264004609,"2021-03-11 14:00:07 Paris, Madrid",2021-03-11,14:00:07,+0100,1562765617,hospital_jhpl,Bloom Hospital,,Bring your baby to the best pediatricians near you. Visit Bloom Hospitals today.  Call us at 9963233911 to avail our coveted service. Visit Us:  https://t.co/I2lvj4Gdvz #healthcare #Hospital #bloomhospitals #Bloom_Hospitals #hospital  #Bloom_Hospitals #medicine #birth #pregnancy  https://t.co/G2LYCRfSYW,en,[],['https://bit.ly/3jfYbNH'],['https://pbs.twimg.com/media/EwMzNCJXMAU1HAQ.jpg'],0,0,0,"['healthcare', 'hospital', 'bloomhospitals', 'bloom_hospitals', 'hospital', 'bloom_hospitals', 'medicine', 'birth', 'pregnancy']",[],https://twitter.com/hospital_jhpl/status/1369996558264004609,False,,1,https://pbs.twimg.com/media/EwMzNCJXMAU1HAQ.jpg,,,,,,,[],,,,
1369994174615855104,1369994174615855104,"2021-03-11 13:50:39 Paris, Madrid",2021-03-11,13:50:39,+0100,1331840898221543430,sz_ma_1126,💛...ma..💙,,ゆたくんの誕生日カラーで頼んでしまったから次はけんてぃーの誕生日かセクゾ結成日とかでつくりたいな🤔  #Birth.  https://t.co/ktOwoM2q9k,ja,[],[],['https://pbs.twimg.com/media/EwMybzWU8AEJ1Yn.jpg'],0,0,2,['birth'],[],https://twitter.com/sz_ma_1126/status/1369994174615855104,False,,1,https://pbs.twimg.com/media/EwMybzWU8AEJ1Yn.jpg,,,,,,,[],,,,
1369993293296189442,1369993293296189442,"2021-03-11 13:47:09 Paris, Madrid",2021-03-11,13:47:09,+0100,1189236150155862016,getpregnantabc,How to get pregnant,,#Birth goes best if it is not intruded upon by strange people and strange events.,en,[],[],[],0,0,1,['birth'],[],https://twitter.com/GetPregnantABC/status/1369993293296189442,False,,0,,,,,,,,[],,,,
1369990992619798532,1369990992619798532,"2021-03-11 13:38:00 Paris, Madrid",2021-03-11,13:38:00,+0100,2357251090,fwmaternity,Flo W,,Help me move into my second year of podcasting by sharing your thoughts please #MatExp #TheObsPod #maternity #birth #MedTwitter,en,[],[],[],0,1,3,"['matexp', 'theobspod', 'maternity', 'birth', 'medtwitter']",[],https://twitter.com/FWmaternity/status/1369990992619798532,False,https://twitter.com/theobspod/status/1369348653673025543,0,,,,,,,,[],,,,
1369983929759846403,1369983891646283776,"2021-03-11 13:09:56 Paris, Madrid",2021-03-11,13:09:56,+0100,830981170674298880,chalchitraabhi,ChalChitra Abhiyaan,,"In UP, healthcare needs of several #pregnant women weren't met, specially those from #economically marginalised sections. This led to a spike in the #birth of still born #children.   Watch to know why:  https://t.co/pq8Gi8LNaP  P.S. We release part 7 of the series tomorrow!  https://t.co/nZp5V4SnVZ",en,[],['https://www.youtube.com/watch?v=zpQ7xyluSLc&list=PLq7RoNuy6QgELgyRDhdl1_Vcgivy_QMRP&index=42'],['https://pbs.twimg.com/media/EwMokZRVgAMflrN.jpg'],0,2,1,"['pregnant', 'economically', 'birth', 'children']",[],https://twitter.com/ChalchitraAbhi/status/1369983929759846403,False,,1,https://pbs.twimg.com/media/EwMokZRVgAMflrN.jpg,,,,,,,[],,,,
1369980381617778693,1369980381617778693,"2021-03-11 12:55:50 Paris, Madrid",2021-03-11,12:55:50,+0100,1369521910338318348,rikokyoto0203,リコ@kyoto,,FUNKISTのステージを見ながら帰ってきた。西郷さんのMC、DSの少年と、お花見を楽しんでくれって言ってくれたおじちゃんの話にジーンときて、歩きながら泣きそうになった。 擬音でいうとグググーっときた。  #BIRTH,ja,[],[],[],0,0,2,['birth'],[],https://twitter.com/rikokyoto0203/status/1369980381617778693,False,,0,,,,,,,,[],,,,
1369977263484248072,1369977263484248072,"2021-03-11 12:43:27 Paris, Madrid",2021-03-11,12:43:27,+0100,3151991354,nishaobgyn,Nisha Khot,,Today is #WorldKidneyDay  A good day to reread the clinical practice guidelines on pregnancy and kidney disease. Thanks @LucyChappell2 et al for this comprehensive document  #pregnancy #birth #KidneyDisease #KidneysMatter #KidneyHealth   https://t.co/1UmDQdEuMt,en,"[{'screen_name': 'lucychappell2', 'name': 'lucy chappell', 'id': '708351027091734528'}]",['https://bmcnephrol.biomedcentral.com/articles/10.1186/s12882-019-1560-2'],[],0,0,0,"['worldkidneyday', 'pregnancy', 'birth', 'kidneydisease', 'kidneysmatter', 'kidneyhealth']",[],https://twitter.com/Nishaobgyn/status/1369977263484248072,False,,0,,,,,,,,[],,,,
1369974918171947015,1369974918171947015,"2021-03-11 12:34:08 Paris, Madrid",2021-03-11,12:34:08,+0100,940173180953542656,localverandah,localverandah,,Hard to believe isn't it?  But it's true! Follow us to know more about such amazing facts! 😀  #LocalVerandah #DidYouKnow #Babies #Birth #Facts #AmazingFacts  https://t.co/aStqFeyltC,en,[],[],['https://pbs.twimg.com/media/EwMgoUzUcAEaRkt.jpg'],0,0,0,"['localverandah', 'didyouknow', 'babies', 'birth', 'facts', 'amazingfacts']",[],https://twitter.com/localverandah/status/1369974918171947015,False,,1,https://pbs.twimg.com/media/EwMgoUzUcAEaRkt.jpg,,,,,,,[],,,,
1369972066036948992,1369972066036948992,"2021-03-11 12:22:48 Paris, Madrid",2021-03-11,12:22:48,+0100,792505853203144704,elsicastar,ElsicaStar,,"Never doubt your strength to survive, you survived birth and that's a miracle in itself! 🌟🍀🌟 #ElsicaStar #life #lifeskills #lifequotes #youarestrong #strongenough #strong #livelife #live #neverdoubtyourself #doubt #strength #survive #survived #birth #MiraCLE  #positivethinking  https://t.co/k39LkZQ03l",en,[],[],['https://pbs.twimg.com/media/EwMeU4uWQAYfHey.jpg'],0,0,1,"['elsicastar', 'life', 'lifeskills', 'lifequotes', 'youarestrong', 'strongenough', 'strong', 'livelife', 'live', 'neverdoubtyourself', 'doubt', 'strength', 'survive', 'survived', 'birth', 'miracle', 'positivethinking']",[],https://twitter.com/ElsicaStar/status/1369972066036948992,False,,1,https://pbs.twimg.com/media/EwMeU4uWQAYfHey.jpg,,,,,,,[],,,,
1369971481229332482,1369971481229332482,"2021-03-11 12:20:28 Paris, Madrid",2021-03-11,12:20:28,+0100,1299110104315371525,dyl_dyl666,SmokingInTheGardens,,Happy birthday to all who celebrate on this day. Even if it isn’t your birthday but it’s a celebration well then party on and I’m happy for whatever it is your celebrating. 🎂 🥳 🎉 👑🥂🍬🍭🍨🧁   #birthday #happybirthday #birth #celebrate #Celebrations #party #gettingold #life,en,[],[],[],0,0,1,"['birthday', 'happybirthday', 'birth', 'celebrate', 'celebrations', 'party', 'gettingold', 'life']",[],https://twitter.com/Dyl_Dyl666/status/1369971481229332482,False,,0,,,,,,,,[],,,,
1369970038183186436,1369970038183186436,"2021-03-11 12:14:44 Paris, Madrid",2021-03-11,12:14:44,+0100,28702365,hobo_mama,Lauren Wayne,,"Karsten's #birth story: Long start, quick finish.  https://t.co/jSieg2fmVQ #birthstory #naturalbirth #homebirth #waterbirth #ucb",en,[],['http://www.hobomama.com/2017/03/karstens-birth-story-long-start-quick-finish.html'],[],0,0,0,"['birth', 'birthstory', 'naturalbirth', 'homebirth', 'waterbirth', 'ucb']",[],https://twitter.com/Hobo_Mama/status/1369970038183186436,False,,0,,,,,,,,[],,,,
1369965070734610433,1369965070734610433,"2021-03-11 11:55:00 Paris, Madrid",2021-03-11,11:55:00,+0100,53003701,sillymickel,Mickel Adzema,,"WDC 6/103 My *Falls from Grace, &amp; other devolutional models of consciousness, postulate that during life &amp; over time, beginning at conception,we actually are reduced in consciousness &amp; awareness,not increased in it,   https://t.co/YVxhFUCXcb #psychology #birth #perinatal #activism",en,[],['https://sillymickel.blogspot.com/2019/08/1st-half-wdc-parts-one-to-three_86.html'],[],0,1,2,"['psychology', 'birth', 'perinatal', 'activism']",[],https://twitter.com/sillymickel/status/1369965070734610433,False,,0,,,,,,,,[],,,,
1369960086693634054,1369960086693634054,"2021-03-11 11:35:11 Paris, Madrid",2021-03-11,11:35:11,+0100,17702671,siruela3,Susanna Inzoli,,Loved it! Brilliant short movie on the close parallels between making and birthing babies: both are a labour of love. And on the unnecessary medical intervention! by @juliamelinek (what you often see in labour wards) #oxytocin #birth #privacy  https://t.co/KncXTXqJ3g,en,"[{'screen_name': 'juliamelinek', 'name': 'julia melinek', 'id': '824868416'}]",['https://www.youtube.com/watch?v=XdiUiC9iUP0'],[],0,0,2,"['oxytocin', 'birth', 'privacy']",[],https://twitter.com/siruela3/status/1369960086693634054,False,,0,,,,,,,,[],,,,
1369931828270882818,1369931828270882818,"2021-03-11 09:42:54 Paris, Madrid",2021-03-11,09:42:54,+0100,2985865059,hhmu_banksia,Banksia,,'The #birth narrative in the #Quran for #Jesus begins at #Quran 19:16–34 and Q3:45–53.[17]' Wiki   #Q4Quran #Q #SeventeenthLetterOfTheAlphabet   #Q4QueenKoKo&lt;&gt;#XXX17Q   @Zoompad @SpectreDetector @H46688622Hawk    https://t.co/hk5DIpetEf,en,"[{'screen_name': 'zoompad', 'name': '3.5%resist optimistic socialist vegan #freeassange', 'id': '34439235'}, {'screen_name': 'spectredetector', 'name': 'pablo c collins', 'id': '1306242882'}, {'screen_name': 'h46688622hawk', 'name': 'tawodi usdi indigenous sovereign', 'id': '1268359999333507074'}]",['https://en.wikipedia.org/wiki/Jesus_in_Islam'],[],0,0,0,"['birth', 'quran', 'jesus', 'quran', 'q4quran', 'q', 'seventeenthletterofthealphabet', 'q4queenkoko', 'xxx17q']",[],https://twitter.com/HHMU_Banksia/status/1369931828270882818,False,,0,,,,,,,,[],,,,
1369930881452941317,1369930881452941317,"2021-03-11 09:39:08 Paris, Madrid",2021-03-11,09:39:08,+0100,1287811127557197824,bignoobchile,Stan the gorrila for clear skin,,Going to go commit birth to death #birth #to #death ❤️❤️❤️😍😍😍,en,[],[],[],0,0,0,"['birth', 'to', 'death']",[],https://twitter.com/bignoobchile/status/1369930881452941317,False,,0,,,,,,,,[],,,,
1369921026491043846,1369921026491043846,"2021-03-11 08:59:59 Paris, Madrid",2021-03-11,08:59:59,+0100,3241136100,cells4lifeme,Cells4Life Mid East,,5 Benefits of Joining Antenatal Classes for Expecting Parents -  https://t.co/WspvE0EreO  #antenatal #antenatalclasses #childbirth #childbirthclasses #prenatal #prenatalclasses #expectingababy #birthplan #pregnancy #labour #birth,en,[],['https://hubs.ly/H0J3D2m0'],[],0,0,0,"['antenatal', 'antenatalclasses', 'childbirth', 'childbirthclasses', 'prenatal', 'prenatalclasses', 'expectingababy', 'birthplan', 'pregnancy', 'labour', 'birth']",[],https://twitter.com/Cells4LifeME/status/1369921026491043846,False,,0,,,,,,,,[],,,,
1369914667800293383,1369914667800293383,"2021-03-11 08:34:43 Paris, Madrid",2021-03-11,08:34:43,+0100,1352470341101047808,thenewstankweb,The News Tank,,"पिंपरी येथील रुग्णालयात दीड वर्षाच्या मुलाच्या पोटात गर्भ  THE NEWS TANK   #fact #check #breaking #news #pune #pimpri #chinchwad, #babyinstomach #baby #birth #kids #baby #surprise  #thenewstank   https://t.co/MvfhIsTNXe",mr,[],['https://www.thenewstank.com/single-post.php?post_id=855&cat_r='],[],0,0,0,"['fact', 'check', 'breaking', 'news', 'pune', 'pimpri', 'chinchwad', 'babyinstomach', 'baby', 'birth', 'kids', 'baby', 'surprise', 'thenewstank']",[],https://twitter.com/thenewstankweb/status/1369914667800293383,False,,0,,,,,,,,[],,,,
1369900505170767872,1369900505170767872,"2021-03-11 07:38:26 Paris, Madrid",2021-03-11,07:38:26,+0100,3273034543,dkashmirimages,Kashmir Images,,An uncommon #neurological #birth imperfection - Arnold Chiari Malformation  @Neurophysik @TheJNS @Stanford_Neuro @UCSDNeuroSurg @children @childrensociety @mndassoc   https://t.co/TuxOrbyJmd,en,"[{'screen_name': 'neurophysik', 'name': 'dr sumaiya shaikh', 'id': '42567483'}, {'screen_name': 'thejns', 'name': 'j neurosurgery', 'id': '64708973'}, {'screen_name': 'stanford_neuro', 'name': 'stanford neurology & neurological sciences', 'id': '719933592592191488'}, {'screen_name': 'ucsdneurosurg', 'name': 'uc san diego neurological surgery', 'id': '181421785'}, {'screen_name': 'children', 'name': 'children international', 'id': '17316291'}, {'screen_name': 'childrensociety', 'name': ""children's society"", 'id': '32360913'}, {'screen_name': 'mndassoc', 'name': 'mnd association', 'id': '524215311'}]",['https://thekashmirimages.com/2021/03/11/an-uncommon-neurological-birth-imperfection-arnold-chiari-malformation/'],[],0,0,1,"['neurological', 'birth']",[],https://twitter.com/DKashmirimages/status/1369900505170767872,False,,0,,,,,,,,[],,,,
1369900235368042496,1369900235368042496,"2021-03-11 07:37:22 Paris, Madrid",2021-03-11,07:37:22,+0100,991449749877346306,alicealicjajone,"Alice ""Alicja"" Jones",,"#March11  Advanced #Souls  We are created perfect. Even if we have a #birth defect, imperfection exists only in the mind of the ego. According to the mind of Spirit, only #perfection exists. OWN YOUR POWER Day by Day.  https://t.co/Fh4lgH6IT3 #ownyourpower #quoteoftheday  https://t.co/7Y45sxVMZy",en,[],['https://www.alicjajones.com/books#mind'],[],0,0,1,"['march11', 'souls', 'birth', 'perfection', 'ownyourpower', 'quoteoftheday']",[],https://twitter.com/alicealicjajone/status/1369900235368042496,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1369900196914749441/pu/img/chkmGtfm4oYKm9Gn.jpg,,,,,,,[],,,,
1369899468364124160,1369899468364124160,"2021-03-11 07:34:19 Paris, Madrid",2021-03-11,07:34:19,+0100,3234813908,zomboomatrix,Cass,,3 more days till tim 24. Where did time go? . #24 #birthday #dayofbirth #birth #gettingolder #march14 #birthdaywishes #birthdaywish  https://t.co/F4unF28dS8  https://t.co/FNJsF2hqUb,en,[],['https://twitter.com/ZombooMatrix/status/1369899308515000323/photo/1'],['https://pbs.twimg.com/media/EwLcTgfWQAQyTzo.jpg'],0,0,0,"['birthday', 'dayofbirth', 'birth', 'gettingolder', 'march14', 'birthdaywishes', 'birthdaywish']",[],https://twitter.com/ZombooMatrix/status/1369899468364124160,False,,1,https://pbs.twimg.com/media/EwLcTgfWQAQyTzo.jpg,,,,,,,[],,,,
1369899146530918401,1369899146530918401,"2021-03-11 07:33:02 Paris, Madrid",2021-03-11,07:33:02,+0100,1369625066967810060,opus4212,Opus4212,,#Piazzola and the #century of his #birth. #Libertango carried out by 2 #artists They are very #far from each other : 4212km #between them. Marie Edith #violinist lives in #France &amp; Gerard #pianist lives in #Israel @CulturAccess   https://t.co/9wBcGMsO3G,en,"[{'screen_name': 'culturaccess', 'name': 'cultur access', 'id': '993066603981008897'}]",['https://youtu.be/CkD7FyhKnKA'],[],0,1,4,"['piazzola', 'century', 'birth', 'libertango', 'artists', 'far', 'between', 'violinist', 'france', 'pianist', 'israel']",[],https://twitter.com/opus4212/status/1369899146530918401,False,,0,,,,,,,,[],,,,
1369896084290473990,1369896084290473990,"2021-03-11 07:20:52 Paris, Madrid",2021-03-11,07:20:52,+0100,155478229,defrocknotorkin,ターキン / DEFROCK,,今夜のDJターキンは、、、 かけたい曲がありすぎる！！！  #福島市アウトライン #DJターキン #BIRTH  https://t.co/45d7QJZntE,ja,[],[],"['https://pbs.twimg.com/media/EwLZOZZUYAYUnox.jpg', 'https://pbs.twimg.com/media/EwLZOXZUcAEvoFf.jpg']",0,1,15,"['福島市アウトライン', 'djターキン', 'birth']",[],https://twitter.com/DEFROCKnoTORKIN/status/1369896084290473990,False,,1,https://pbs.twimg.com/media/EwLZOZZUYAYUnox.jpg,,,,,,,[],,,,
1369891419863666692,1369891419863666692,"2021-03-11 07:02:20 Paris, Madrid",2021-03-11,07:02:20,+0100,133872198,shirachang,しーら/ザ マスミサイル Key,,2021年3月11日 東京から福島県へライブの為にやって参りました。 本日は、福島アウトラインよりBIRTHお届けします。 宜しくお願いします。 #福島 #福島アウトライン #BIRTH #マスミサイル  https://t.co/tVAKG6gIz8,ja,[],[],[],0,5,37,"['福島', '福島アウトライン', 'birth', 'マスミサイル']",[],https://twitter.com/shirachang/status/1369891419863666692,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1369890884494397441/pu/img/SHhb8cB4xGEPUci4.jpg,,,,,,,[],,,,
1369889573103226884,1369889573103226884,"2021-03-11 06:55:00 Paris, Madrid",2021-03-11,06:55:00,+0100,53003701,sillymickel,Mickel Adzema,,"WDC 29/36  Still, to be honest, amphetamine can provide openings to more loving ways of being, if it is not abused. &amp; when abused, its effects can very often be the exact *opposite* of what is needed here.   https://t.co/s2rWb5xxg4 #psychology #growth #FBR #resist #change #birth",en,[],['https://sillymickel.blogspot.com/2019/08/global-healing-crisis-necessary-hero.html'],[],0,0,3,"['psychology', 'growth', 'fbr', 'resist', 'change', 'birth']",[],https://twitter.com/sillymickel/status/1369889573103226884,False,,0,,,,,,,,[],,,,
1369863436155318276,1369863436155318276,"2021-03-11 05:11:08 Paris, Madrid",2021-03-11,05:11:08,+0100,154276098,jennifermarguli,Jennifer Margulis,,"OPERATED ON because the baby was breech. The operation killed her. &amp; her baby giraffe. This did not need to happen. We perform as many as 600,000 UNNECESSARY C-sections on humans each year in America as well.  https://t.co/JOj3OpYzWt #cesarean #csection #birth #cesareanbirth",en,[],['https://nypost.com/2021/03/04/giraffe-dies-at-l-a-zoo-after-delivery-of-stillborn-calf/'],[],2,2,9,"['cesarean', 'csection', 'birth', 'cesareanbirth']",[],https://twitter.com/JenniferMarguli/status/1369863436155318276,False,,0,,,,,,,,[],,,,
1369862453136293892,1369861702573989889,"2021-03-11 05:07:14 Paris, Madrid",2021-03-11,05:07:14,+0100,1290480910261919747,royalletice,Royal Letice Hospital,,"— 𝐓𝐨𝐝𝐚𝐲 𝐒𝐜𝐡𝐞𝐝𝐮𝐥𝐞  &gt; #Birth - @jcksnwngg_ dan @joyaajoyuu , 11.00 AM",en,"[{'screen_name': 'jcksnwngg_', 'name': 'jack.', 'id': '1358785356095578114'}, {'screen_name': 'joyaajoyuu', 'name': 'joy', 'id': '1269876708582146052'}]",[],[],1,2,5,['birth'],[],https://twitter.com/Royalletice/status/1369862453136293892,False,,0,,,,,,,,[],,,,
1369861615135326210,1369861615135326210,"2021-03-11 05:03:54 Paris, Madrid",2021-03-11,05:03:54,+0100,154276098,jennifermarguli,Jennifer Margulis,,"So glad to read such a thoughtful, thorough essay on @Slate by a medical doctor about why we need to STOP stigmatizing home birth:  https://t.co/2jSTx6LUjZ  #birth #midwifery #homebirth  https://t.co/HXYvcLjIhf",en,"[{'screen_name': 'slate', 'name': 'slate', 'id': '15164565'}]",['https://slate.com/technology/2021/03/home-birth-obstetrician-stigma.html'],['https://pbs.twimg.com/media/EwK5vrEVcAAu1bb.jpg'],2,3,19,"['birth', 'midwifery', 'homebirth']",[],https://twitter.com/JenniferMarguli/status/1369861615135326210,False,,1,https://pbs.twimg.com/media/EwK5vrEVcAAu1bb.jpg,,,,,,,[],,,,
1369859906874970120,1369859906874970120,"2021-03-11 04:57:07 Paris, Madrid",2021-03-11,04:57:07,+0100,300027157,gracefadele,Grace Fadele🇳🇬🇳🇬🇳🇬,,#Birth   https://t.co/om3tdvnNYp,und,[],['https://vm.tiktok.com/ZMeh4w3DS/'],[],0,0,0,['birth'],[],https://twitter.com/GraceFadele/status/1369859906874970120,False,,0,,,,,,,,[],,,,
1369834884328488966,1369834884328488966,"2021-03-11 03:17:41 Paris, Madrid",2021-03-11,03:17:41,+0100,74055195,swellumson,Sam Wellumson,,"📣 New Podcast! ""How Can Water Do Such Things?"" on @Spreaker #baptism #begotten #birth #fathered #midweeklent3 #regeneration #washing #water #wordofgod  https://t.co/BW1Onp3s69",en,"[{'screen_name': 'spreaker', 'name': 'spreaker', 'id': '53469538'}]",['https://www.spreaker.com/user/swellumson/how-can-water-do-such-things?autoplay=1'],[],0,0,0,"['baptism', 'begotten', 'birth', 'fathered', 'midweeklent3', 'regeneration', 'washing', 'water', 'wordofgod']",[],https://twitter.com/swellumson/status/1369834884328488966,False,,0,,,,,,,,[],,,,
1369825409999790093,1369825409999790093,"2021-03-11 02:40:02 Paris, Madrid",2021-03-11,02:40:02,+0100,69484146,gswsyndicate,GSWSyndicate,,#Born To #Tweet by @LTCartoons #birth #maternity #baby #babies #twitter #facebook #socialmedia #instagram #humor #funny #comics #cartoons #LTCartoons  https://t.co/uvYCcCh6K5,en,"[{'screen_name': 'ltcartoons', 'name': 'londons times comics', 'id': '332254979'}]",[],['https://pbs.twimg.com/media/EwKY83IWEAMswTm.jpg'],0,0,0,"['born', 'tweet', 'birth', 'maternity', 'baby', 'babies', 'twitter', 'facebook', 'socialmedia', 'instagram', 'humor', 'funny', 'comics', 'cartoons', 'ltcartoons']",[],https://twitter.com/GSWSyndicate/status/1369825409999790093,False,,1,https://pbs.twimg.com/media/EwKY83IWEAMswTm.jpg,,,,,,,[],,,,
1369819776994906114,1369819776994906114,"2021-03-11 02:17:39 Paris, Madrid",2021-03-11,02:17:39,+0100,15623732,rachelbruns,Rachel Manuel Bruns,,"A lot louder for the OBs, hospitals, &amp; legislators in #Iowa. #iaLegis #MaternalHealth #birth #midwives",en,[],[],[],0,0,1,"['iowa', 'ialegis', 'maternalhealth', 'birth', 'midwives']",[],https://twitter.com/rachelbruns/status/1369819776994906114,False,https://twitter.com/heidithemidwife/status/1369799830311145474,0,,,,,,,,[],,,,
1369815082822230016,1369815082822230016,"2021-03-11 01:59:00 Paris, Madrid",2021-03-11,01:59:00,+0100,880899320479752192,unlikelihoodbot,Unlikelihood Scale,,Giving birth to quintuplets naturally is more Absurd than A child having autism #birth #rare #stats,en,[],[],[],0,0,0,"['birth', 'rare', 'stats']",[],https://twitter.com/UnlikelihoodBot/status/1369815082822230016,False,,0,,,,,,,,[],,,,
1369812827805016071,1369812827805016071,"2021-03-11 01:50:02 Paris, Madrid",2021-03-11,01:50:02,+0100,30725767,uptyscichick,Kathy KendallTackett,,Birth Ambassadors is an essential read for all doulas. Available on Amazon.  https://t.co/VWUKf6Hj1Z  #doula #birth  https://t.co/S77SMy3ihq,en,[],['http://ow.ly/KdYh30rA0NK'],['https://pbs.twimg.com/media/EwKNgfSWEAMx6-c.jpg'],0,0,1,"['doula', 'birth']",[],https://twitter.com/UptySciChick/status/1369812827805016071,False,,1,https://pbs.twimg.com/media/EwKNgfSWEAMx6-c.jpg,,,,,,,[],,,,
